TargetName	FLT_TX_2 | 003 | Full ROI	FLT_TX_2 | 007 | Full ROI	FLT_TX_2 | 011 | Full ROI	GC_SAL_2 | 001 | Full ROI	GC_SAL_2 | 005 | Full ROI	GC_SAL_2 | 009 | Full ROI	GC_TX_2 | 003 | Full ROI	GC_TX_2 | 007 | Full ROI	GC_TX_2 | 011 | Full ROI	FLT_SAL_2 | 003 | Full ROI	FLT_SAL_2 | 007 | Full ROI	FLT_SAL_2 | 011 | Full ROI
Psen1	42.88191385	56.03236743	37.52167462	54.76847945	54.93369356	50.61747478	56.24870862	49.65831505	40.93273595	40.02311959	37.8790239	56.66194459
1500011B03Rik	24.29975118	40.91252225	30.0173397	29.4907197	37.66881844	36.49166787	32.45117805	32.61143078	38.20388689	42.310155	35.73492821	40.47281757
Ces2h	25.72914831	21.34566378	20.0115598	22.11803978	40.80788665	37.66881844	30.28776618	30.38792414	32.74618876	30.87497797	26.44384687	35.07644189
Lmbrd2	30.0173397	36.46550896	38.77239711	29.4907197	36.88405139	40.02311959	43.2682374	44.47013288	35.47503782	34.87728993	37.16432534	42.27160946
Klhl40	24.29975118	32.01849568	35.02022965	24.22451975	21.97347742	21.18871037	25.96094244	22.23506644	25.46925792	28.01618372	31.44673682	27.88127432
Rbm12	65.75226791	46.2489382	43.77528706	46.34255953	40.80788665	48.26317363	32.45117805	46.69363953	40.93273595	45.16894926	45.02600954	46.31889122
Tmem254a	22.87035405	13.34103986	15.00866985	16.85183983	21.97347742	17.65725864	27.04264837	21.49389756	17.28271073	20.58331865	27.873244	20.23640878
Shisa3	21.44095693	17.78805315	25.01444975	34.75691965	21.97347742	31.78306556	25.96094244	17.04688427	20.92117615	23.44211291	22.87035405	29.23036824
Fam199x	20.0115598	28.46088504	18.76083731	15.79859984	18.83440922	20.0115598	17.30729496	18.52922203	21.83079251	31.44673682	19.29686123	20.23640878
Actn4	45.74070811	72.04161527	73.79262675	61.08791938	51.79462536	56.50322766	61.65723829	57.81117275	65.49237752	38.87960189	40.73781816	56.66194459
Cfap410	30.0173397	32.90789833	38.77239711	32.65043967	42.37742075	36.49166787	34.61458992	31.8702619	35.47503782	43.4536727	37.8790239	38.2243277
Rbm25	42.88191385	32.90789833	50.02889949	47.39579952	39.23835254	37.66881844	41.10482553	42.98779512	35.47503782	32.59025453	45.02600954	44.07040135
Fnta	35.73492821	34.68670365	27.51589472	36.86339963	33.74498319	25.89731268	27.04264837	31.8702619	34.56542147	27.44442486	27.873244	28.3309723
Scgb1b27	31.44673682	18.67745581	26.26517223	22.11803978	25.11254563	25.89731268	27.04264837	36.31727519	26.37887428	27.44442486	33.59083252	24.73338851
Bhlhe22	37.16432534	21.34566378	20.0115598	20.0115598	18.83440922	20.0115598	16.22558902	23.7174042	26.37887428	24.58563061	20.0115598	16.18912703
Ppp1r3e	21.44095693	19.56685847	20.0115598	18.95831981	23.54301153	29.42876441	14.06217715	21.49389756	19.10194344	22.2985952	22.87035405	19.33701284
Tdo2	24.29975118	13.34103986	11.25650239	26.33099973	24.32777858	25.89731268	14.06217715	17.04688427	29.10772334	20.58331865	22.15565549	17.98791892
Zcchc3	14.29397128	27.57148239	18.76083731	17.90507982	28.25161383	34.13736671	21.6341187	20.0115598	10.91539625	20.58331865	30.0173397	25.18308649
Traf7	34.30553108	31.12909302	30.0173397	27.38423972	32.17544909	37.66881844	30.28776618	31.8702619	30.0173397	29.15970142	28.58794257	33.72734797
Gpr19	32.87613395	26.68207973	20.0115598	31.59719968	23.54301153	29.42876441	28.12435431	25.19974197	22.74040886	30.30321912	22.15565549	22.93459662
Defa40	95.7696076	86.27205779	65.03756934	73.72679925	61.21182997	92.99489553	80.04623919	75.5992259	81.8654719	62.3217148	69.32576073	83.194125
Aph1b	20.0115598	26.68207973	22.51300477	24.22451975	32.17544909	27.07446326	36.77800179	31.12909302	31.8365724	33.16201338	27.15854544	29.68006622
Cul4a	32.87613395	39.13371694	37.52167462	27.38423972	23.54301153	16.48010807	22.71582463	26.68207973	27.28849063	33.16201338	40.02311959	33.72734797
Marchf11	17.15276554	33.79730099	12.50722487	20.0115598	20.40394332	18.83440922	35.69629585	25.19974197	26.37887428	34.87728993	30.0173397	22.93459662
Chchd10	84.33443057	106.7283189	103.8099664	85.31243914	82.40054034	76.51478746	87.61818073	98.57546122	110.0635789	110.9212172	130.0751387	90.38929257
Arid1b	51.45829662	53.36415946	55.03178944	51.60875948	54.14892651	48.26317363	44.34994333	53.36415946	57.30583033	44.59719041	47.8848038	45.41949527
Jund	260.1502774	274.8254212	256.3981099	235.9257576	212.6718708	247.201621	262.8545422	244.5857309	261.0598937	186.9651444	208.6919807	246.4344892
4930513O06Rik	20.0115598	24.01387176	18.76083731	16.85183983	18.04964217	17.65725864	20.55241276	25.19974197	20.0115598	23.44211291	27.873244	26.53218041
Zup1	44.31131098	39.13371694	22.51300477	36.86339963	32.96021614	35.31451729	28.12435431	30.38792414	31.8365724	35.44904878	23.58505262	27.88127432
Pcdhgb2	24.29975118	25.79267707	27.51589472	28.43747971	24.32777858	25.89731268	33.53288398	26.68207973	30.92695605	32.59025453	27.15854544	29.68006622
Cilp	21.44095693	14.23044252	27.51589472	11.58563988	21.18871037	23.54301153	11.89876528	19.27039092	28.19810699	23.44211291	20.72625836	16.18912703
1810013L24Rik	48.59950236	56.92177009	57.53323442	67.40735932	47.08602305	52.97177593	54.08529675	60.03467939	47.30005043	46.31246696	50.74359806	58.46073649
Map3k4	37.16432534	45.35953554	23.76372726	31.59719968	44.7317219	36.49166787	40.02311959	50.39948393	35.47503782	45.74070811	37.16432534	55.31285068
Clec2m	22.87035405	21.34566378	18.76083731	25.27775974	21.97347742	21.18871037	23.79753057	27.42324861	13.64424532	32.01849568	20.72625836	18.43761689
Polr2e	41.45251672	35.57610631	25.01444975	41.07635958	35.31451729	36.49166787	37.85970772	29.64675526	31.8365724	36.59256649	35.02022965	39.57342162
Tmem198b	27.15854544	17.78805315	13.75794736	20.0115598	21.18871037	22.36586095	21.6341187	13.34103986	22.74040886	25.72914831	15.72336841	22.48489865
Rpia	21.44095693	21.34566378	28.76661721	29.4907197	32.96021614	24.7201621	30.28776618	35.57610631	34.56542147	32.01849568	32.87613395	33.72734797
Slc6a5	22.87035405	24.01387176	26.26517223	24.22451975	21.97347742	29.42876441	20.55241276	28.90558637	12.73462896	29.15970142	26.44384687	18.43761689
Atp5md	57.17588513	69.3734073	58.7839569	86.36567912	70.62903458	61.21182997	72.47429764	88.19909688	70.95007564	69.18282101	63.60817221	75.99895743
Notch3	27.15854544	25.79267707	23.76372726	24.22451975	24.32777858	43.55457132	23.79753057	26.68207973	20.92117615	22.2985952	21.44095693	29.68006622
D3Ertd751e	40.02311959	34.68670365	26.26517223	32.65043967	30.60591498	27.07446326	27.04264837	23.7174042	32.74618876	30.87497797	29.30264113	19.78671081
Arap1	27.15854544	23.1244691	20.0115598	24.22451975	25.89731268	25.89731268	27.04264837	34.83493742	30.0173397	36.59256649	35.73492821	29.23036824
Proser3	30.0173397	17.78805315	30.0173397	24.22451975	24.32777858	32.96021614	24.8792365	18.52922203	27.28849063	22.2985952	24.29975118	19.33701284
Kel	18.58216267	14.23044252	13.75794736	21.06479979	21.97347742	16.48010807	31.36947211	17.78805315	17.28271073	17.15276554	15.72336841	19.78671081
Bcan	40.02311959	46.2489382	38.77239711	21.06479979	30.60591498	45.90887248	45.43164927	44.47013288	40.02311959	48.02774351	50.02889949	40.47281757
Sdccag8	31.44673682	38.24431428	28.76661721	38.96987961	32.96021614	30.60591498	32.45117805	39.28195071	31.8365724	33.73377223	29.30264113	27.43157635
Pafah1b1	84.33443057	104.0601109	92.55346406	84.25919915	84.75484149	68.27473343	91.94500447	101.5401367	77.31739013	87.47910426	97.19900473	101.6317419
Ddx1	37.16432534	47.13834086	37.52167462	42.12959957	48.65555715	51.79462536	41.10482553	37.79961295	40.02311959	40.02311959	43.59661242	38.67402568
Ipcef1	75.7580478	65.81579667	90.05201909	128.4952787	84.75484149	92.99489553	110.3340054	58.55234163	80.04623919	57.74764399	70.04045929	72.85107162
Commd2	41.45251672	30.23969036	41.27384208	30.54395969	31.39068203	25.89731268	36.77800179	45.21130176	35.47503782	24.58563061	36.44962677	34.17704595
Abhd4	40.02311959	29.3502877	40.02311959	37.91663962	34.52975024	31.78306556	43.2682374	36.31727519	38.20388689	38.87960189	33.59083252	31.47885811
Thap1	25.72914831	26.68207973	20.0115598	31.59719968	16.48010807	22.36586095	17.30729496	20.0115598	24.55964157	27.44442486	12.86457416	22.93459662
Med19	34.30553108	34.68670365	43.77528706	37.91663962	29.82114793	25.89731268	25.96094244	33.35259966	27.28849063	32.01849568	27.873244	22.93459662
Atad1	32.87613395	41.80192491	37.52167462	31.59719968	34.52975024	45.90887248	37.85970772	38.54078183	28.19810699	40.02311959	33.59083252	40.92251554
Crlf2	61.46407652	54.25356212	46.27673203	42.12959957	51.79462536	57.68037824	54.08529675	49.65831505	48.20966678	47.45598466	45.74070811	46.76858919
Gm46731	21.44095693	18.67745581	20.0115598	34.75691965	23.54301153	23.54301153	17.30729496	14.82337763	20.0115598	29.73146027	17.15276554	21.5855027
Crlf3	25.72914831	25.79267707	26.26517223	30.54395969	25.89731268	30.60591498	29.20606024	33.35259966	32.74618876	31.44673682	29.30264113	23.38429459
Pdia2	21.44095693	17.78805315	30.0173397	41.07635958	21.97347742	16.48010807	22.71582463	21.49389756	34.56542147	36.59256649	18.58216267	21.5855027
Coro1c	71.46985642	54.25356212	45.02600954	64.24763935	54.14892651	65.92043227	54.08529675	53.36415946	56.39621397	54.31709088	52.17299519	61.6086223
Irs3	20.0115598	24.90327441	15.00866985	23.17127977	22.75824448	25.89731268	22.71582463	21.49389756	18.19232709	32.01849568	20.72625836	17.53822095
Pgd	17.15276554	31.12909302	28.76661721	22.11803978	30.60591498	16.48010807	28.12435431	19.27039092	20.92117615	29.15970142	25.01444975	25.18308649
Gmpr2	14.29397128	20.45626113	21.26228228	27.38423972	21.18871037	20.0115598	30.28776618	28.16441749	25.46925792	20.58331865	20.72625836	21.5855027
Brd1	42.88191385	39.13371694	41.27384208	38.96987961	51.79462536	54.14892651	42.18653146	47.43480841	44.57120137	44.02543155	42.16721529	49.01707905
Vmn1r31	30.0173397	22.23506644	21.26228228	21.06479979	20.40394332	23.54301153	14.06217715	21.49389756	23.65002521	18.29628324	16.43806698	22.93459662
Acsbg1	42.88191385	40.02311959	23.76372726	33.70367966	36.88405139	37.66881844	42.18653146	36.31727519	40.93273595	43.4536727	46.45540667	37.77462973
Haus8	32.87613395	24.01387176	16.25939234	23.17127977	33.74498319	23.54301153	38.94141366	28.90558637	23.65002521	29.73146027	20.72625836	25.18308649
Unc5d	40.02311959	32.90789833	12.50722487	15.79859984	29.82114793	27.07446326	34.61458992	25.94091085	26.37887428	21.72683635	20.72625836	17.53822095
Rala	20.0115598	27.57148239	35.02022965	36.86339963	29.82114793	25.89731268	30.28776618	33.35259966	40.02311959	37.16432534	27.873244	22.93459662
2610008E11Rik	41.45251672	33.79730099	42.52456457	26.33099973	34.52975024	35.31451729	27.04264837	37.79961295	41.8423523	36.59256649	35.73492821	31.92855608
Fdxr	30.0173397	24.01387176	26.26517223	28.43747971	20.40394332	31.78306556	30.28776618	25.19974197	33.65580511	33.73377223	28.58794257	38.2243277
Notum	24.29975118	23.1244691	16.25939234	17.90507982	27.46684678	12.94865634	23.79753057	25.19974197	23.65002521	28.58794257	26.44384687	23.38429459
Tpt1	70.04045929	89.82966842	65.03756934	86.36567912	95.74158021	71.80618515	111.4157113	104.5048123	80.95585554	80.04623919	92.19611478	70.15288378
Neb	25.72914831	19.56685847	25.01444975	27.38423972	24.32777858	29.42876441	15.14388309	28.90558637	23.65002521	23.44211291	27.873244	25.63278446
Stam2	42.88191385	32.90789833	28.76661721	36.86339963	34.52975024	25.89731268	33.53288398	27.42324861	21.83079251	37.16432534	36.44962677	36.87523378
Fuz	27.15854544	28.46088504	25.01444975	20.0115598	31.39068203	22.36586095	19.47070683	24.45857309	23.65002521	23.44211291	25.72914831	26.98187838
Zbtb26	15.72336841	32.01849568	25.01444975	30.54395969	19.61917627	27.07446326	35.69629585	23.7174042	27.28849063	24.01387176	24.29975118	24.73338851
Cutal	24.29975118	13.34103986	26.26517223	12.63887987	27.46684678	25.89731268	16.22558902	23.7174042	27.28849063	17.72452439	25.72914831	24.28369054
Edf1	60.03467939	98.723695	86.29985163	74.78003924	75.33763688	77.69193804	62.73894423	79.30507031	75.49815742	70.32633872	73.61395211	78.2474473
Unc93a	25.72914831	24.01387176	22.51300477	28.43747971	25.89731268	22.36586095	17.30729496	21.49389756	21.83079251	26.30090716	25.72914831	18.43761689
Sema3e	31.44673682	45.35953554	58.7839569	36.86339963	43.94695485	37.66881844	24.8792365	38.54078183	43.66158501	37.16432534	35.73492821	39.12372365
Fbxl18	31.44673682	16.00924784	26.26517223	29.4907197	29.82114793	31.78306556	20.55241276	22.23506644	30.0173397	30.87497797	22.15565549	26.98187838
Creb3l1	27.15854544	20.45626113	36.27095213	21.06479979	30.60591498	34.13736671	27.04264837	25.19974197	20.0115598	28.58794257	24.29975118	22.48489865
Mrps35	24.29975118	21.34566378	30.0173397	22.11803978	32.17544909	29.42876441	32.45117805	31.8702619	26.37887428	38.30784304	25.72914831	30.12976419
Tbca	24.29975118	31.12909302	32.51878467	40.02311959	32.96021614	29.42876441	35.69629585	34.09376854	31.8365724	32.01849568	27.15854544	39.12372365
Olfr152	18.58216267	25.79267707	26.26517223	16.85183983	21.97347742	18.83440922	17.30729496	18.52922203	20.0115598	29.73146027	24.29975118	22.03520068
Uba52	37.16432534	40.91252225	27.51589472	25.27775974	43.1621878	32.96021614	31.36947211	43.728964	39.11350324	30.87497797	36.44962677	43.62070338
Anxa4	20.0115598	19.56685847	27.51589472	16.85183983	18.04964217	22.36586095	18.38900089	19.27039092	25.46925792	24.58563061	25.01444975	20.23640878
Myog	21.44095693	24.90327441	22.51300477	25.27775974	28.25161383	40.02311959	27.04264837	27.42324861	40.02311959	24.58563061	29.30264113	23.83399257
Slc22a1	21.44095693	22.23506644	22.51300477	20.0115598	19.61917627	24.7201621	11.89876528	17.04688427	19.10194344	24.01387176	16.43806698	21.13580473
Stim2	30.0173397	33.79730099	33.76950716	41.07635958	37.66881844	36.49166787	35.69629585	35.57610631	23.65002521	40.59487845	35.73492821	36.42553581
Pip4k2b	24.29975118	24.01387176	33.76950716	33.70367966	29.82114793	31.78306556	38.94141366	47.43480841	33.65580511	34.30553108	38.59372247	40.02311959
Mtor	27.15854544	35.57610631	42.52456457	35.81015964	32.96021614	38.84596902	40.02311959	42.98779512	48.20966678	34.30553108	46.45540667	35.52613986
Usp36	20.0115598	25.79267707	20.0115598	15.79859984	14.91057397	32.96021614	18.38900089	20.75272868	30.0173397	20.58331865	24.29975118	24.28369054
Dnajb4	21.44095693	14.23044252	26.26517223	20.0115598	23.54301153	23.54301153	23.79753057	16.30571539	32.74618876	20.0115598	18.58216267	21.5855027
Flywch1	71.46985642	81.8250445	73.79262675	65.30087934	72.98333573	74.16048631	72.47429764	88.19909688	72.76930835	80.04623919	85.04912914	78.69714527
Ppp1r21	57.17588513	39.13371694	51.27962198	53.71523946	40.02311959	42.37742075	51.92188488	42.98779512	52.75774856	46.31246696	51.45829662	52.61466284
Thumpd3	37.16432534	31.12909302	20.0115598	28.43747971	26.68207973	30.60591498	20.55241276	27.42324861	20.92117615	26.30090716	27.15854544	22.03520068
Calhm2	24.29975118	17.78805315	18.76083731	29.4907197	21.97347742	24.7201621	17.30729496	22.23506644	20.0115598	22.87035405	19.29686123	24.28369054
Specc1	57.17588513	46.2489382	41.27384208	54.76847945	46.301256	43.55457132	36.77800179	38.54078183	40.02311959	50.88653777	40.02311959	32.37825405
Stk10	22.87035405	27.57148239	22.51300477	28.43747971	21.97347742	44.7317219	25.96094244	14.82337763	34.56542147	28.01618372	24.29975118	22.93459662
Gda	41.45251672	44.47013288	51.27962198	60.03467939	47.8707901	49.4403242	37.85970772	72.63455038	50.93851585	53.74533203	37.8790239	58.46073649
Intu	45.74070811	26.68207973	42.52456457	27.38423972	29.03638088	57.68037824	38.94141366	37.79961295	33.65580511	39.45136074	32.16143539	31.02916014
Jagn1	32.87613395	28.46088504	43.77528706	34.75691965	40.02311959	37.66881844	38.94141366	31.12909302	32.74618876	44.02543155	28.58794257	30.12976419
Dctn1	62.89347365	82.71444716	82.54768416	64.24763935	74.55286983	74.16048631	77.88282732	75.5992259	70.04045929	63.4652325	104.3459904	103.4305338
Ubr1	17.15276554	25.79267707	31.26806218	22.11803978	24.32777858	51.79462536	24.8792365	29.64675526	17.28271073	26.87266601	19.29686123	24.73338851
Rlim	47.17010524	49.80654883	37.52167462	31.59719968	47.08602305	42.37742075	41.10482553	45.95247065	32.74618876	50.88653777	36.44962677	49.01707905
Ces2a	32.87613395	26.68207973	28.76661721	38.96987961	38.45358549	36.49166787	32.45117805	23.7174042	28.19810699	28.01618372	37.16432534	30.57946216
Lrrc42	20.0115598	22.23506644	25.01444975	27.38423972	28.25161383	24.7201621	25.96094244	17.78805315	23.65002521	19.43980095	19.29686123	26.53218041
Arrdc1	21.44095693	33.79730099	26.26517223	20.0115598	29.82114793	20.0115598	18.38900089	22.97623532	25.46925792	33.73377223	27.15854544	26.53218041
Ik	44.31131098	42.69132757	38.77239711	47.39579952	51.00985831	43.55457132	37.85970772	47.43480841	39.11350324	38.87960189	40.02311959	52.16496486
Pclo	67.18166503	73.82042059	75.04334924	73.72679925	56.50322766	61.21182997	68.1474739	68.92870597	78.22700648	58.31940284	64.32287078	78.2474473
Lamb2	18.58216267	19.56685847	25.01444975	15.79859984	21.18871037	11.77150576	19.47070683	22.97623532	18.19232709	25.72914831	27.873244	22.93459662
Cfap46	24.29975118	23.1244691	15.00866985	33.70367966	26.68207973	27.07446326	23.79753057	18.52922203	20.92117615	27.44442486	27.873244	22.03520068
Akr1c14	15.72336841	22.23506644	22.51300477	21.06479979	17.26487512	24.7201621	11.89876528	20.0115598	22.74040886	26.87266601	21.44095693	19.78671081
Cst9	17.15276554	17.78805315	13.75794736	20.0115598	21.18871037	28.25161383	17.30729496	22.23506644	26.37887428	18.86804209	23.58505262	21.13580473
Arhgap40	20.0115598	24.01387176	27.51589472	33.70367966	23.54301153	21.18871037	30.28776618	28.90558637	20.92117615	26.30090716	20.72625836	26.53218041
Micu3	54.31709088	62.25818604	43.77528706	49.5022795	47.08602305	41.20027017	48.67676707	47.43480841	41.8423523	61.17819709	62.89347365	57.56134054
Gm36028	24.29975118	16.8986505	17.51011482	26.33099973	19.61917627	20.0115598	16.22558902	13.34103986	11.82501261	24.01387176	22.87035405	17.53822095
Kdm5d	18.58216267	26.68207973	30.0173397	17.90507982	26.68207973	25.89731268	17.30729496	27.42324861	14.55386167	21.72683635	25.01444975	28.78067027
Olfr263	34.30553108	24.90327441	35.02022965	29.4907197	30.60591498	27.07446326	25.96094244	27.42324861	30.92695605	34.30553108	27.15854544	27.88127432
Eif3e	41.45251672	40.02311959	48.77817701	52.66199947	37.66881844	56.50322766	40.02311959	43.728964	56.39621397	54.31709088	46.45540667	56.21224662
Rnf133	30.0173397	30.23969036	28.76661721	17.90507982	32.96021614	22.36586095	32.45117805	32.61143078	31.8365724	19.43980095	28.58794257	22.48489865
D630023F18Rik	14.29397128	19.56685847	23.76372726	21.06479979	29.82114793	21.18871037	27.04264837	22.23506644	30.92695605	26.30090716	20.72625836	25.18308649
